latitude,longitude,time
37.4662128,126.4309963,04/12/2025 14:17
37.4659565,126.4312451,04/12/2025 14:20
37.4666024,126.4306267,04/12/2025 14:21
37.4661861,126.431018,04/12/2025 14:22
37.4661459,126.4311037,04/12/2025 14:24
37.4664552,126.4307668,04/12/2025 14:24
37.4661369,126.4310085,04/12/2025 14:26
37.4659939,126.4305214,04/12/2025 14:27
37.4661787,126.4304931,04/12/2025 14:28
37.466112,126.4311414,04/12/2025 14:28
37.4658124,126.4320548,04/12/2025 14:29
37.4660719,126.4312187,04/12/2025 14:29
37.4661424,126.4309546,04/12/2025 14:31
37.4661959,126.430957,04/12/2025 14:35
37.4658881,126.4315322,04/12/2025 14:43
37.4659364,126.4313044,04/12/2025 14:44
37.4661329,126.4311031,04/12/2025 14:45
37.4661306,126.4310027,04/12/2025 14:45
37.4666395,126.4305784,04/12/2025 14:48
37.465766,126.4326407,04/12/2025 14:49
37.4665946,126.4306042,04/12/2025 14:49
37.4661652,126.4310778,04/12/2025 14:49
37.466055,126.4305203,04/12/2025 14:54
37.4663947,126.4307911,04/12/2025 14:55
37.4660931,126.4311241,04/12/2025 14:57
37.4657701,126.431809,04/12/2025 15:09
37.465665,126.4312298,04/12/2025 15:15
37.46549702,126.4308446,04/12/2025 15:16
37.4657807,126.4305177,04/12/2025 15:19
52.3130228,4.7613302,05/12/2025 05:17
52.310498,4.7613823,05/12/2025 05:30
52.310623,4.7615157,05/12/2025 05:30
52.3105608,4.7613248,05/12/2025 05:32
52.3104988,4.7613268,05/12/2025 05:34
52.3106669,4.7612763,05/12/2025 05:35
52.3098346,4.761515,05/12/2025 05:38
52.3102066,4.7625673,05/12/2025 05:41
52.3093754,4.7629156,05/12/2025 05:43
52.3101214,4.762572,05/12/2025 05:46
52.3102249,4.7626215,05/12/2025 05:46
52.3095271,4.762429,05/12/2025 05:47
52.3091522,4.7624735,05/12/2025 05:47
52.3092477,4.7625211,05/12/2025 05:49
52.309209,4.7624633,05/12/2025 05:50
52.3097103,4.7615542,05/12/2025 05:50
52.3087231,4.7615237,05/12/2025 05:51
52.3097081,4.7624094,05/12/2025 05:52
52.3095891,4.7623958,05/12/2025 05:55
52.3088282,4.7621952,05/12/2025 05:56
52.3096619,4.7617669,05/12/2025 05:58
52.3089497,4.7633357,05/12/2025 05:59
52.3096734,4.7626347,05/12/2025 06:00
52.309856,4.7626897,05/12/2025 06:01
52.3092615,4.7619439,05/12/2025 06:05
52.3093802,4.7612975,05/12/2025 06:06
52.3096071,4.7616073,05/12/2025 06:06
52.3084841,4.7636272,05/12/2025 06:07
52.3094717,4.7581449,05/12/2025 06:09
52.308555,4.7591672,05/12/2025 06:09
52.3099265,4.7606867,05/12/2025 06:10
52.3073596,4.7558162,05/12/2025 06:13
52.3078335,4.756765,05/12/2025 06:18
52.1879963,4.6036788,05/12/2025 06:29
52.03865867,4.31207187,05/12/2025 06:48
52.0431298,4.3102407,05/12/2025 06:51
52.0429764,4.3102329,05/12/2025 07:56
52.0429922,4.3102335,05/12/2025 08:12
52.0431197,4.3101656,05/12/2025 08:13
52.0429868,4.3102261,05/12/2025 08:14
52.0430041,4.3102218,05/12/2025 08:29
52.0430051,4.3102146,05/12/2025 08:29
52.0430043,4.3102326,05/12/2025 08:44
52.0430061,4.310216,05/12/2025 08:59
52.043,4.3102263,05/12/2025 09:55
52.0430244,4.3102566,05/12/2025 10:55
52.0430149,4.3102459,05/12/2025 11:24
52.0430029,4.3102209,05/12/2025 13:07
52.0429841,4.3102154,05/12/2025 13:22
52.0429213,4.3102501,05/12/2025 20:41
52.0429605,4.3102379,05/12/2025 20:56
52.0429795,4.3102483,05/12/2025 21:12
52.0429641,4.3102404,05/12/2025 21:28
52.0429768,4.3102686,05/12/2025 21:44
52.0429769,4.3102493,05/12/2025 21:59
52.0430169,4.3102252,06/12/2025 00:23
52.0430015,4.3102411,06/12/2025 00:38
52.0429933,4.310223,06/12/2025 00:54
52.0430163,4.310232,06/12/2025 01:30
52.043003,4.3102032,06/12/2025 03:29
52.0430033,4.3102395,06/12/2025 04:11
52.0429984,4.31022,06/12/2025 04:26
52.0430188,4.3101908,06/12/2025 04:42
52.0429908,4.310244,06/12/2025 04:57
52.0429699,4.31022,06/12/2025 05:12
52.0430348,4.3102531,06/12/2025 05:27
52.0430011,4.3101995,06/12/2025 05:42
52.0429952,4.3102464,06/12/2025 05:57
